
Loading weights:   0%|          | 0/290 [00:00<?, ?it/s]
Loading weights: 100%|██████████| 290/290 [00:00<00:00, 5183.96it/s]
bridge_projection_mode=split true_prelude_lr_groups_available=1
loaded_checkpoint=outputs/stage5/stage5_chain_scaled_corrected_20260702_182827/restored/primitive_n16_checkpoint.pt loaded_keys=160
checkpoint_lora_key_counts=loaded_lora_keys=0 skipped_lora_keys=0
[assert-ok] bridge_prelude_optimizer_group lr=1.000000e-04 wd=0.000000e+00 tensors=1
step=0 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=2.3069 per_loop_label_active=2.0000 expected_ce=2.3069 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=2.3069 pre_clip_bridge_prelude_grad_rms=0.0317 pre_clip_bridge_state_grad_rms=0.0620 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0002 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0001 bridge_prelude_weight_max_abs=0.0001 bridge_state_identity_max_abs_diff=0.0000
step=100 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=1.5746 per_loop_label_active=2.0000 expected_ce=1.5746 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=1.5746 pre_clip_bridge_prelude_grad_rms=0.0155 pre_clip_bridge_state_grad_rms=0.0261 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0002 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0009 bridge_prelude_weight_max_abs=0.0044 bridge_state_identity_max_abs_diff=0.0004
step=200 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=1.4003 per_loop_label_active=2.0000 expected_ce=1.4003 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=1.4003 pre_clip_bridge_prelude_grad_rms=0.0153 pre_clip_bridge_state_grad_rms=0.0263 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0013 bridge_prelude_weight_max_abs=0.0067 bridge_state_identity_max_abs_diff=0.0008
step=300 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.0000 per_loop_label_active=1.0000 expected_ce=0.0000 target_mean_loops=1.0000 target_loop_abs_error=0.8500 loss=0.0000 pre_clip_bridge_prelude_grad_rms=0.0000 pre_clip_bridge_state_grad_rms=0.0000 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0000 bridge_state_grad_rms=0.0000 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0015 bridge_prelude_weight_max_abs=0.0082 bridge_state_identity_max_abs_diff=0.0010
step=400 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=1.0930 per_loop_label_active=2.0000 expected_ce=1.0930 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=1.0930 pre_clip_bridge_prelude_grad_rms=0.0052 pre_clip_bridge_state_grad_rms=0.0082 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0016 bridge_prelude_weight_max_abs=0.0110 bridge_state_identity_max_abs_diff=0.0010
step=500 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.9756 per_loop_label_active=2.0000 expected_ce=0.9756 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=0.9756 pre_clip_bridge_prelude_grad_rms=0.0054 pre_clip_bridge_state_grad_rms=0.0116 bridge_prelude_grad_cosine_prev=-0.0035 bridge_prelude_grad_rms=0.0000 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0018 bridge_prelude_weight_max_abs=0.0099 bridge_state_identity_max_abs_diff=0.0013
step=600 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.0000 per_loop_label_active=1.0000 expected_ce=0.0000 target_mean_loops=1.0000 target_loop_abs_error=0.8500 loss=0.0000 pre_clip_bridge_prelude_grad_rms=0.0000 pre_clip_bridge_state_grad_rms=0.0000 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0000 bridge_state_grad_rms=0.0000 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0020 bridge_prelude_weight_max_abs=0.0112 bridge_state_identity_max_abs_diff=0.0013
step=700 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.1041 per_loop_label_active=2.0000 expected_ce=0.1041 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=0.1041 pre_clip_bridge_prelude_grad_rms=0.0097 pre_clip_bridge_state_grad_rms=0.0163 bridge_prelude_grad_cosine_prev=0.1093 bridge_prelude_grad_rms=0.0000 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0021 bridge_prelude_weight_max_abs=0.0117 bridge_state_identity_max_abs_diff=0.0016
step=800 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=5.6251 per_loop_label_active=2.0000 expected_ce=5.6251 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=5.6251 pre_clip_bridge_prelude_grad_rms=0.0549 pre_clip_bridge_state_grad_rms=0.0981 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0023 bridge_prelude_weight_max_abs=0.0133 bridge_state_identity_max_abs_diff=0.0019
step=900 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.0000 per_loop_label_active=1.0000 expected_ce=0.0000 target_mean_loops=1.0000 target_loop_abs_error=0.8500 loss=0.0000 pre_clip_bridge_prelude_grad_rms=0.0000 pre_clip_bridge_state_grad_rms=0.0000 bridge_prelude_grad_cosine_prev=0.0000 bridge_prelude_grad_rms=0.0000 bridge_state_grad_rms=0.0000 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0024 bridge_prelude_weight_max_abs=0.0130 bridge_state_identity_max_abs_diff=0.0021
step=1000 scheduled_loops=2 forward_loops=2 mean_expected_loops=1.8500 mean_halt_entropy=0.4228 per_loop_label_ce=0.0336 per_loop_label_active=2.0000 expected_ce=0.0336 target_mean_loops=2.0000 target_loop_abs_error=0.1500 loss=0.0336 pre_clip_bridge_prelude_grad_rms=0.0025 pre_clip_bridge_state_grad_rms=0.0044 bridge_prelude_grad_cosine_prev=0.1660 bridge_prelude_grad_rms=0.0001 bridge_state_grad_rms=0.0001 bridge_prelude_grad_multiplier=1.0000 bridge_prelude_weight_rms=0.0024 bridge_prelude_weight_max_abs=0.0132 bridge_state_identity_max_abs_diff=0.0024
